id,pk,artist,title,category,genre,cdextra,year,track01,track02,track03,track04,ClusterID
6398,a00e780e,Jay-Z,Vol.2...Hard Knock Life,rock,Rap,\n YEAR: 2000,1998,Intro - Hand It Down,Hard Knock Life,If I Should Die,Ride Or Die,4358
6413,a00f540c,DEEP PURPLE,The Book Of Taliesyn (Remaster),rock,Hard Rock,YEAR: 1968,1968,"Listen, Learn, Read On",Wring That Neck,Kentucky Woman,(a) Exposition/(b) We Can Work It Out,6413
6423,a0102c0c,Rush,"8-16-02 Houston, TX - The Woodlands - Disc 1",rock,,,,Intro - Tom Sawyer,Distant Early Warning,New World Man,Roll The Bones,6423
6506,a10ac00c,Eagle-Eye Cherry,Living In The Present Future,rock,Rock,YEAR: 2000  ID3G:  17,2000,Been Here Once Before,Are You Still Having Fun?,One Good Reason,Promises Made,6506
6547,a10c660b,Magnum,Sleepwalking,rock,Rock,YEAR: 1992,1992,Stormy weather,Too much to ask,You're the one,The flood,6547
6562,a10cfb0c,Lifehouse,No Name Face,rock,Rock,,2000,Hanging By A Moment,Sick Cycle Carousel,Unknown,Somebody Else's Song,6562
6568,"a10d510c,a60d510c",Blues Traveler,Four,rock,Rock,,1994,Run-Around,Stand,Look Around,Fallible,6568
6620,a110c70c,Genesis,We can't dance,rock,Rock,\nYEAR: 2000  ID3G:  17,2000,You're No Son Of Mine,Skladba  2,Skladba  3,Skladba  4,6620
6663,a2087c0b,The Strokes,Is This It?,rock,,,,Is This It?,The Modern Age,Soma,Barely Legal,6663
6665,a2088b0b,The Strokes,Is This It?,rock,Rock,,2001,Is This It,The Modern Age,Soma,Barely Legal,6663
6690,a20a200d,Kate Bush,The Kick Inside,rock,Pop,YEAR: 1978,1978,Moving,The Saxophone Song,Strange Phenomena,Kite,3678
6695,a20a5f0e,Voodoo Glow Skulls,Band Geek Mafia,rock,Punk,,1998,Human Pinata,Symptomatic,Love Letter,They Always Come Back,5542
6716,a20b5d0b,Ruby,Salt Peter,rock,Rock,,1995,Flippin' Tha Bird,Salt Water Fish,Heidi,Tiny Meat,4481
6719,"a20b640c,a40b650c,b00b650c",Radiohead,The Bends,rock,Alternative,,1995,Planet Telex,The Bends,High And Dry,Fake Plastic Trees,3722
6722,a20b7a0b,Sheena Easton,What Comes Naturally,rock,,,,What Comes Naturally,If You Wanna Keep Me,You Can Swing It,The First Touch Of Love,6722
6737,a20c4a0c,Dido,No Angel,rock,,,,Here With Me,Hunter,Don't Think of Me,My Lover's Gone,4124
6740,a20c560c,Ivy,Long Distance,rock,Rock,,2000,Undertow,Disappointed,Edge Of The Ocean,Blame It On Yourself,6740
6741,a20c660b,Magnum,Sleepwalking,rock,Rock,YEAR: 1992 ID3G: 17,1992,Stormy Weather,Too Much To Ask,You're The One,The Flood,6547
6756,a20cf80d,Finch,What it is to Burn,rock,Rock,YEAR: 2002,2002,New Beginnings,Letter To You,Post Script,Grey Matter,6756
6761,a20d120d,Alien Ant Farm,anthology,rock,Rock,,,01 Courage,02 Movies,03 Flesh and Bone,04 Whisper,5426
6762,a20d130c,International DeeJay Gigolos CD Five,various Artists CD 1,rock,Electronic,\n\nYEAR: 2001  ID3G:  52,2001,Inform3r - Random Jazz,Mitsu - Shylight,Tuxedomoon - What Use,Filippo Naughty Moscatello - Final Signal,4876
6771,a20d710c,Phil Collins,Testify,rock,,,,Wake Up Call,Come With Me,Testify,Don't Get Me Started,6771
6776,a20dac0d,Jay-Z,MTV Unplugged,rock,Hip-Hop,,2001,Izzo (H.O.V.A.),Takeover,"Girls, Girls, Girls","Jigga What, Jigga Who",3976
6788,a20e6b0c,Aerosmith,A Little South Of Sanity - Disc 1,rock,Hard Rock,YEAR: 1998 ID3G: 79,1998,eat the rich,love in an elevator,falling in love (is hard on the knees),same old song and dance,6788
6798,a20f5a0c,Depeche Mode,Exciter Tour Live In L.A 2001 Disc 1,rock,,,,Intro:Easy Tiger & Dream On (Acoustic Instr),The Dead Of Night,The Sweetest Condition,Halo,6798
6802,a20fad0d,Madonna,Ray Of Light,rock,Alt.Rock,\n\nYEAR: 1998  ID3G:  40,1998,Drowned World / Substitute For Love,Swim,Ray Of Light,Candy Perfume girl,6802
6811,a210790c,Ozzy Osbourne,Speak Of The Devil,rock,Metal,,,Symptom Of The Universe,Snowblind,Black Sabbath,Fairies Wear Boots,6811
6855,a308940c,Lotte & S ren,Tr k Din Kat I Halen,rock,Other,,,Tr k Din Kat I Halen,Karneval,Mario Og Rosita,Det' Min F dselsdag,3851
6858,a308b70c,Linkin park,Hibrid Theory,rock,Hard Rock,The first Linkin Park's album\nLinkin Park - Hibrid Theory,,Papercut,One step closer,With you,Points of authority,6858
6919,a30b8f0e,Ill Ni o,Revolution ...Revolucion,rock,,,2001,God save us,If you still hate me,Unreal,Nothing s clear,6919
6922,a30ba90d,Anouk,Urban Solitude,rock,Rock,YEAR: 1999 ID3G: 17,1999,In the sand,Don't,R u kiddin' me,Tom Waits,6922
6925,a30bd40c,Def Leppard,High 'n' Dry,rock,,,,Let It Go,Another Hit And Run,High 'N' Dry (Saturday Night),Bringin' On The Heartbreak,6925
6926,a30bd50c,Def Leppard,High 'n' dry,rock,Metal,YEAR: 1981 ID3G:   9,1981,Let It Go,Another Hit And Run,High 'n' Dry (Saturday Night),Bringin' On The Heartbreak,6925
6944,a30c970c,Ben Harper,The will to live,rock,,,,Faded,Homeless child,Number three,Roses from my friend,6944
6948,a30cb20d,David J,Songs From Another Season,rock,Alternative,,1990,I'll Be Your Chauffeur,Fingers In The Grease,A Longer Look,Sad Side To The Sandboy,6948
6950,a30cb50d,Garbage,Beautifulgarbage,rock,Rock,YEAR: 2001,2001,Shut Your Mouth,Androgyny,Can't Cry,Til The Day I Die,4184
6952,a30cd90e,eagle eye cherry,Living In The Present Future (Japan edit),rock,Rock,YEAR: 2000,2000,been here once before,are you still hoving fun?,one good reason,promises mode,6506
6955,a30ceb0c,Paul Oakenfold,Bunkka,rock,Techno,,2002,Ready Steady Go,Southern Sun,Time Of Your Life,Hypnotised,3356
6969,a30db40c,Ismael Serrano,Los paraisos desiertos,rock,Pop,YEAR: 2000,2000,Km.0,La mujer mas vieja del mundo,No estaras sola,La cita,3383
6992,a30edf0c,X Japan,Perfect Best (Disc 1),rock,,"This is X Japan's Perfect Best CD set, disc 1.\nName: Michael Snowden",,Prologue (World Anthem),I'll Kill You,Blue Blood,Rusty Nail,6992
7008,a30fc30c,Bon Jovi,Bounce,rock,Rock,,2002,Undivided,Everyday,The Distance,Joey,7008
7037,a311df0c,Dream Theater,Once In A Livetime - Disc 1,rock,Metal,,1998,A Change Of Seasons I (The Crimson Sunrise),A Change Of Seasons II (Innocence),Puppies On Acid,Just Let Me Breathe,7037
7061,a408e80d,The Descendents,ALL,rock,,"1987, SST Records, SST CD 112",,ALL,Coolidge,"No, ALL!",Van,7061
7064,a409020d,Combustible Edison,Schizophonic!,rock,Indie Pop,,1996,"Alright, Already",Bluebeard,The Checkered Flag,One Eyed Monkey,2807
7072,a409810c,SpineShank,The Height Of Callousnes,rock,,,,Asthmatic,PMS,Synthetic,New Disease,5185
7075,"9309300d,9f09380d,a409360d,a409d60d,a509370d,a7092a0d,a809370d,aa09370d,ad09290d",Pink Floyd,The Wall (Disc 1),rock,Progressive Rock,uf YEAR: 1979 ID3G: 1,1979,In The Flesh,The Thin Ice,Another Brick In The Wall (Part I),The Happiest Days Of Our Lives,1818
7087,a40a600b,Rammstein,Sehnsucht,rock,Rock,YEAR: 1997,1997,Spiel Mit Mir,Engel,Tier,Bestrafe Mich,7087
7094,a40a8f0c,Blind Guardian,Somewhere Far Beyond *,rock,,,,Time What Is Time,Journey Through The Dark,Black Chamber,Theater Of Pain,7094
7121,a40bb70b,Tom Waits,Small Change,rock,Rock,,1976,Tom Traubert's Blues (Four Sheets To The Wind In Copenhagen),Step Right Up,"Jitterbug Boy (Sharing A Curbstone With Chuck E. Weiss, Robert","Marchese, Paul Body And The Mug And Artie)",4490
7123,a40bbc0d,Kylie Minogue,Fever,rock,,,,More More More,Love at first sight,Can't get you out of my head,Fever,7123
7134,a40c360b,Bush,Sixteen Stone,rock,Rock,,,Everything Zen,Swim,Bomb,Little Things,7134
7161,a40d180c,Natalie Imbruglia,Left Of The Middle,rock,Popular,(c)1997 BMG Entertainment International UK\nupc 743215444121\n YE,1997,Torn,One More Addiction,Big Mistake,Leave Me Alone,7161
7170,"a40db80c,ac0db90c",Frank Zappa,Joe's Garage (Disc I),rock,Rock,YEAR: 1987,1979,Central Scrutinizer,Joe's Garage,Catholic Girls,Crew Slut,4348
7192,a40e8f0d,Judas Priest,Meltdown,rock,,Vol. 1,,The Hellion,Electric Eye,Metal Gods,Grinder,7192
7199,a40ebf0d,BoA,Next World,rock,JPop,YEAR: 2003,2003,PALM DRIVE feat. BoA & FIRSKLAS / HOLIDAY,BoA / 奇蹟 (SOUL'd OUT Remix),westlife featuring BoA / Flying Without Wings,BRATZ feat. BoA & Howie D.(Backstreet Boys) / Show Me What You Got (DJ WATARAI REMIX),4178
7201,a40f020c,Metallica,Reload,rock,,RELEASE:\nLABEL:,,Fuel,The Memory Remains,Devil's Dance,The Unforgiven II,7201
7211,a40fac0a,Dream Theater,"House of Blues, Chicago '97",rock,,,,New Millenium,Burning my Soul,Voices,Under a Glass Moon,7211
7223,a4110f0c,Pink Floyd,Out Of This World London 20-10-94 Disc 2,rock,Psychadelic,,1994,Speak To Me / Breathe,On The Run,Time,The Great Gig In The Sky,7223
7237,a411e10c,Dream Theater,Once In A Livetime (Disc 1),rock,Progressive Rock,ID3G:  92,,A Change Of Seasons I: The Crimson Sunrise,A Change Of Seasons II: Innocence,Puppies On Acid,Just Let Me Breathe,7037
7288,a509960c,Sex Pistols Tapes),We've Cum For Your Children (Wanted:  The Goodman Tapes),rock,Punk Rock,,1997,Malcolm McLaren TV Show Interview,Suburban Kid,Here We Go Again,No Lip,7288
7291,a509c30c,Francesco De Gregori,Alice non lo sa,rock,Pop,,,Alice,1940,Le strade di ieri,Suonatori di Flauto,2406
7311,a50a990c,Clawfinger,Use Your Brain,rock,Grunge,,1995,Power,Pay The Bill,Pin Me Down,Waste My Time,6316
7341,a50bc20c,Skunk Anansie,Post Orgasmic Chill,rock,Rock,YEAR: 1999 ID3G:  17,1999,Charlie Big Potato,On My Hotel T.V.,We Don't Need Who You Think You Are,Tracy's Flaw,7341
7344,a50bfd0d,Add N To (X),Loud Like Nature,rock,Electronic,YEAR: 2002,2002,total all out water,electric village,sheez mine,invasion of the polaroid people,7344
7346,"a50c080d,a50c090d,a70c080d,c30c070d",Joe Cocker,Classics Volume 4,rock,Rock,,1987,Feeling Alright,You Are So Beautiful,High Time We Went,She Came In Through the Bathroom Window,7346
7347,a50c100e,Divididos,La Era De La Boludez,rock,Rock,,1993,Salir A Asustar,Ortega Y Gases,El Arriero,Salir A Comprar,5052
7350,a50c1f0c,Aerosmith,Permanent Vacation,rock,Rock,Columbia House M2G 24162\n\n1987 The David Geffen Company\n\n\n\n  STEVEN,1987,Heart's Done Time,Magic Touch,Rag Doll,Simoriah,7350
7361,a50c8b0d,Third Eye Blind,Blue,rock,,,,Anything,Wounded,10 Days Late,Never Let You Go,7361
7363,a50ca30d,Graham Parker,The Parkerilla,rock,,,,Lady Doctor,Fools Gold,Tear Your Playhouse Down,"Hey Lord, Don't Ask Me Questions",7363
7365,a50cb40d,David J,Songs from Another Season,rock,,,,I'll Be Your Chauffeur,Fingers in the Grease,A Longer Look,Sad Side to the Sandboy,6948
7367,a50cbd0d,Hanson,Middle Of Nowhere,rock,Pop,YEAR: 1997 ID3G:  13,1997,Thinking of You,MMMBop,Weird,Speechless,7367
7404,a50e2a0d,Matchbox Twenty,Mad Season,rock,,,2000,Angry,Black & White People,Crutch,Last Beautiful Girl,7404
7405,a50e2c0d,Matchbox Twenty,Mad Season,rock,Rock,,2002,Angry,Black & White People,Crutch,Last Beautiful Girl,7404
7428,a5104d0d,Rush (LIVE),Sin City Flames(Disc 1),rock,Rock,,2002,Three Stooges Intro,Tom Sawyer,Distant Early Warning,New World Man,6423
7429,a510680c,Ozzy Osbourne,Talk Of The Devil,rock,Rock,YEAR: 1991 ID3G: 17,1991,Symptom of the Universe,Snowblind,Black Sabbath,Fairies Wear Boots,6811
7460,a6084b0c,The Beatles,Let It Be,rock,Rock,,1970,Two Of Us,Dig A Pony,Across The Universe,I Me Mine,6272
7469,a608e80d,The Descendents,ALL,rock,Rock-Surf-Pop-Punk,"1987, SST Records, SST CD 112",1987,ALL,Coolidge,"No, ALL!",Van,7061
7483,a609b70c,Sex Pistols,We've Cum For Your Children (Wanted:  The Goodman Tapes),rock,,,,Malcolm McLaren TV Show Interview,Suburban Kid,Here We Go Again,No Lip,7288
7514,a60b330d,Foo Fighters,The Colour and the Shape,rock,,,,Doll,Monkey Wrench,Hey Johnny Park!,My Poor Brain,5204
7515,a60b490d,Nirvana,Nevermind,rock,Grunge,,,Smells Like Teen Spirit,In Bloom,Come as You Are,Breed,3670
7517,a60b620c,The Smithereens,A Date With The Smithereens,rock,Rock,YEAR: 1994,1994,War For My Mind,Everything I Have Is Blue,Miles From Nowhere,Afternoon Tea,6339
7525,a60bb90c,Garbage,Version 2.0,rock,Alt. Rock,,,Temptation Waits,I Think I'm Paranoid,When I Grow Up,Medication,7525
7540,a60c1a0c,Live,Mental Jewelry,rock,Rock,,1991,Pain lies on the riverside,Live / Operation spirit,Live / The beauty of gray,Live / Brothers unaware,7540
7542,a60c1f0c,Live,Mental Jewelry,rock,Rock,YEAR: 1991,1991,Pain Lies On The Riverside,Operation Spirit (The Tyranny Of Tradition),The Beauty Of Gray,Brothers Unaware,7540
7549,a60c7a0c,'La oreja de Van Gogh','El Viaje de Copperton',rock,Rock Espa ol,,,01-Cu date,02-Soledad,03-Par s,04-La Playa,4282
7562,a60cbe0d,Savage Garden,Savage Garden,rock,R&B,,1997,To the Moon & Back,I Want You,Truly Madly Deeply,Tears of Pearls,5574
7563,a60cc50b,Aerosmith,a little south of sanity,rock,,,,Onbekend (Onbekend),Onbekend (Onbekend),Onbekend (Onbekend),Onbekend (Onbekend),6788
7581,a60dc50d,Marilyn Manson,Portrait of an american family,rock,Rock,,1993,Prelude (The family trip),Cake and sodomy,Lunchbox,Organ Grinder,7581
7599,"950f4a0b,a60f490b,b70f3a0b,b70f4b0b",Kraftwerk,The Mix,rock,Electronic,YEAR=1991\nLABEL=Elektra\nID=9 60869-2\nUPC=0 7559-60869-2 9,1991,The Robots,Computerlove,Pocket Calculator,Dentaku,7599
7604,a60f8f0c,Dire Straits,Money For Nothing,rock,Rock,YEAR: 1988,1988,Sultans Of Swing,Down To The Waterline,Portobello Belle,Twisting By The Pool,7604
7605,a60fab0d, ??里,OPUS 21 DISK1,rock,Pop,YEAR: 1995,1995,砂浜,ONE〜愛 ?  ?  ? り ?  ?  ?  ?  ?  ? ら〜,霧雨 ? 消 ?  ? ゆ ??,WHO KNOWS MY LONELINESS?,7605
7606,a60fba0d,B hse Onkelz,Viva Los Tioz,rock,,,,Matapalo - Parte Uno,Viva Los Tioz,Leere Worte,Weit Weg,7606
7614,a610650b,Dream Theater,"House of Blues, 11-1-97",rock,,,,Intro,New Millenium,Burning my soul,Voices,7211
7622,a610c90c,Genesis,We Can't Dance,rock,Rock,YEAR: 1991 ID3G: 17,1991,No Son Of Mine,Jesus He Knows Me,Driving the Last Spike,I Can't Dance,6620
7633,a612020d,Ministry,Popwer Department,rock,,,,Breathe,the missing,deity,man should surrender,4586
7644,a7082d0b,Jefferson Airplane,Surrealistic Pillow,rock,Psychedelic Rock,,1967,She Has Funny Cars,Somebody to Love,My Best Friend,Today,4419
7653,a708cb0c,Linkin Park,Hybrid Theroy,rock,Rock,YEAR: 2000  ID3G:  17,2000,Paper Cut,One Step Closer,With You,Points of Authority,6858
7664,"9909510b,a7094e0b",R.E.M.,Reconstruction of the Fables,rock,Rock,YEAR: 1985 ID3G:  17,1985,Feeling Gravitys Pull,Maps And Legends,Driver 8,Life And How To Live It,7664
7671,a7099f0e,Yello,Solid Pleasure,rock,Electronic,,1980,Bimbo,Night Flanger,Reverse Lion,Downtown Samba,7671
7707,a70b7a0b,Sheena Easton,What Comes Naturally,rock,Rock,YEAR=1991\nLABEL=MCA\nID=MCAD-10131\nUPC=0 20831-4139-2 3\nSPARS=AAD,1991,What Comes Naturally,If You Wanna Keep Me,You Can Swing It,The First Touch Of Love,6722
7708,a70b7d0c,Toni Braxton,The Heat,rock,,,,He Wasn't Man Enough,The Heat,Spanish Guitar,Just Be A Man About It,4851
7719,"a50c080d,a50c090d,a70c080d,c30c070d",Joe Cocker,Classics Volume 4,rock,Rock,,1987,Feeling Alright,You Are So Beautiful,High Time We Went,She Came In Through the Bathroom Window,7346
7722,a70c2d0c,Dido,No Angel,rock,Electronic,YEAR: 1999,1999,Here With Me,Hunter,Don't Think Of Me,My Lover's Gone,4124
7731,a70c850c,ben harper,the will to live(live 2 cd) - cd 1,rock,Acoustic,,,faded,homeless child,number three,roses are my friends,6944
7750,a70d030d,Third Eye Blind,Blue,rock,,,,Anything,Wounded,10 Days Late,Never Let You Go,7361
7769,a70deb0c,NIRVANA,NEVERMIND,rock,Alt.Rock,YEAR: 1991,1991,Smells Like Teen Spirit,In Bloom,Come As You Are,Breed,3670
7778,a70e780d,Judas Priest,'98 Live Meltdown (CD 1/2),rock,Metal,YEAR: 1998 ID3G:   9,1998,The Hellion,Electric Eye,Metal Gods,Grinder,7192
7794,a70fc40d,Madonna,Ray of Light,rock,,,,Drowned World/Substitute for Love,Swin,Ray of Light,Candy Perfume Girl,6802
7802,a710440d,X Japan,Perfect Best side 1,rock,J-Rock,,1999,Prologue - World Anthem (live),I'll Kill You,Blue Blood (live),Rusty Nail,6992
7847,a8088d0b,Tracy Chapman,Tracy Chapman,rock,Rock,YEAR: 1988 ID3G:  17,1988,Talkin' bout a revolution,Fast car,Across the lines,Behind the wall,5324
7852,a808e10c,Linkin Park,Hybrid Theory,rock,Rock,YEAR: 2000 ID3G: 17,2000,Papercut,One Step Closer,With You,Points of Authority,6858
7859,"7f098f0a,a809780a",Bruce Springsteen,Nebraska,rock,Folk/Rock,,1982,Nebraska,Atlantic city,Mansion on the hill,Johnny 99,7859
7869,a80a3d0d,Alien Ant Farm,ANThology,rock,Rock,,,Courage,Movies,Flesh and Bone,Whisper,5426
7898,a80b5c0d,Ash,Free All Angels,rock,Rock,YEAR: 2001 ID3G:  17,2001,Walking Barefoot,Shining Light,Burn Baby Burn,Candy,8422
7918,a80c190d,The Exploited,Beat The Bastards,rock,,,,Beat The Bastards,Affected By Them,Don't Blame Me,Law For The Rich,7918
7920,a80c2a0e,Staind,Break The Cycle,rock,Rock,,2000,Open Your Eyes,Press Me,Fade,It s Been A While,6382
7923,"a80c400c,af0c400c",Vanessa Williams,The Sweetest Days,rock,Soul,YEAR: 1994 ID3G: 42,1994,Intro-Lude,The Way That You Love,Betcha Never,The Sweetest Days,3192
7934,a80cfb0c,2 Pac,Greatest Hits Disc 1,rock,Rap,\n\n\n YEAR: 1998 ID3G: 15,1998,Keep Ya Head Up,2 Of My Amerikaz Most Wanted,Temptations,God Bless The Dead,1838
7975,a80f530c,DEEP PURPLE,The Book Of Taliesyn,rock,Hard Rock,YEAR: 1969,1969,"Listen, Learn, Read On",Wring That Neck,Kuntucky Woman,Exposition-We Can Work It Out,6413
7977,a80f840c,t.A.T.u.,200 KMpH In The Wrong Lane,rock,Pop,,2002,Not Gonna Get Us,All The Things She Said,Show Me Love,30 Minutes,4108
7980,a80f900c,Dire Straits,Money for Nothing,rock,Rock,,1996,Sultans of Swing,Down to the Waterline,Portobello Belle (Live),Twisting by the Pool (Remix),7604
8029,a908e90c,Linkin Park,Hybrid Theory,rock,Rock,,,Papercut,One Step Closer,With You,Points of Authority,6858
8043,"9d09e60c,a909e80c,aa09e60c",Roger Waters,The Pros and Cons of Hitch Hiking,rock,Rock,YEAR: 1984 ID3G: 44,1984,4.30 AM (Apparently They Were Travelling Abroad),4.33 AM (Running Shoes),4.37 AM (Arabs With Knives And West German Skies),4.39 AM (For The First Time Today - Part 2),8043
8060,a90ab50d,Ill ni o,Revolution... revoluci n,rock,Metal,,2001,God save us,If you still hate me,Unreal,Nothing's clear,6919
8063,a90acb0d,estopa,destrangis,rock,Rock,LeSMiTo!!\nYEAR: 2001  ID3G:  17,2001,Vino tinto,Luna lunera,Destrangis in the night,Demonios,2188
8097,a90c050c,Nelly Furtado,Whoa Nelly,rock,Rock,,,hey man,on the radio,Baby Girl,Legend,4676
8114,"a60c980c,a90c9d0c,ac0c990c",Queen,Innuendo,rock,Progressive Rock,YEAR: 1991 ID3G:  17,1991,Innuendo,I'm Going Slightly Mad,Headlong,I Can't Live With You,8114
8118,a90cb30d,Graham Parker,The Parkerilla,rock,Rock,YEAR: 1978 ID3G:  17,1978,Lady Doctor,Fool's Gold,I'm Gonna Tear Your Playhouse Down,Don't Ask Me Questions,7363
8120,a90cbb0c,Roger Waters,hitchhiking to radio city CD2,rock,Rock,,1985,apparently they were travelling abroad,running shoes,arabs with knives and west german skies,for the first time today pt2,8043
8131,a90d270d,Natalie Imbruglia,Left of the Middle,rock,Pop,,1997,Torn,One More Addiction,Big Mistake,Leave Me Alone,7161
8135,a90d6a0c,EROS RAMAZZOTTI,DOVE C'E MUSICA,rock,,,,DOVE C'E MUSICA,STELLA GEMELLA,PIU BELLA COSA,L' AURORA,2950
8140,a90d930e,Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),rock,Alt.Rock,Dawn to Dusk\n YEAR: 1995,1995,Mellon Collie And The Infinite Sadness,"Tonight, Tonight",Jellybelly,Zero,8140
8151,a90e010c,Nirvana,Nevermind,rock,Rock,ID3G:  17,,01.Smells Like Teen Spirit,02.In Bloom,03.Come As You Are,04.Breed,3670
8224,aa093c0c,Krezip,Days Like This,rock,,,2002,You Can Say,Take It Baby,Gentle,Promise,8224
8234,"9d09e60c,a909e80c,aa09e60c",Roger Waters,The Pros and Cons of Hitch Hiking,rock,Rock,YEAR: 1984 ID3G: 44,1984,4.30 AM (Apparently They Were Travelling Abroad),4.33 AM (Running Shoes),4.37 AM (Arabs With Knives And West German Skies),4.39 AM (For The First Time Today - Part 2),8043
8260,aa0ad70d,Queen,Live Killers     (CD1),rock,,,,We Will Rock You,Let Me Entertain You,Death On Two Legs,Killer Queen,8260
8265,aa0b020c,Yazoo,Upstairs At Eric's,rock,Rock,1998 ID3G: 17,,Don't Go,Too Pieces,Bad Connection,Midnight,8265
8274,aa0b5f0d,Shakira,Laundry Service,rock,Pop,YEAR: 2001 ID3G:  13,2001,Shakira / Objection (Tango),Shakira / Underneath Your Clothes,"Shakira / Whenever, Wherever",Shakira / Rules,8274
8291,aa0bfd0d,Add N To (X),Loud Like Nature,rock,Electronic,YEAR: 2002 ID3G: 52,2002,Total All Out Water,Electric Village,Sheez Mine,Invasion Of The Polaroid People,7344
8297,aa0c6a0d,Piratas,Ultras nica,rock,Rock,,2001,Teching,El Equilibrio Es Imposible,A os 80,Disimular,5238
8301,aa0c8c0d,Green Day,Warning,rock,Rock,,,Green Day 01 Warning,"Green Day 02 Blood,sex and booze",Gree Day 03 Church on sunday,Green Day 04 Fashion Victim,8301
8306,aa0cb70c,Paul McCartney & Wings,Wings Greatest,rock,Polka,EMI \nCD Code: C2 0777 7 89317 2 0 YEAR: 1993 ID3G: 75,1993,Another Day,Silly Love Songs,Live And Let Die,Junior's Farm,8306
8311,aa0ccd0c,Crematory,Believe,rock,Heavy Metal,German doom/death band YEAR: 2000,2000,Redemption Of Faith,Endless,The Fallen,Take,8311
8312,aa0ccf0c,Crematory,Believe,rock,Metal,German doom/death band,2000,Redemption Of Faith,Endless,The Fallen,Take,8311
8344,aa0e330d,Def Leppard,Retro Active,rock,Hard Rock,YEAR: 1993,1993,Desert Song,Fractured Love,Action,Two Steps Behind (Acoustic Version),8344
8349,aa0e600c,Genesis,We Can't Dance,rock,Rock,YEAR: 1991,1991,No Son of Mine,Jesus he knows me,Driving the last Spike,I can't Dance,6620
